"Mean","Variance"
394.681531714267,61.0732855586375
339.2131274586,30.3521811558487
582.643505476333,10.2156078673432
422.674171697667,10.4309007322643
267.012936952233,32.3699058025879
414.113595806667,65.9905113680892
722.090284054333,36.6386698006731
236.1228373663,32.7311388072827
926.705685980667,116.104602951007
127.792966113367,15.2486054910523
